case_id,avg_vendor_workload
4507002771_00130,39.25
4507002771_00140,39.25
4507002771_00150,39.25
4507002771_00160,39.25
4507002771_00170,39.25
4507002771_00180,39.25
4507002771_00190,39.25
4507002771_00200,39.25
4507002771_00210,39.25
4507002771_00220,39.25
4507002771_00230,39.25
4507002771_00240,39.25
4507002772_00010,17.263157894736842
4507002772_00020,17.263157894736842
4507002772_00030,17.263157894736842
4507002772_00040,17.263157894736842
4507002772_00050,17.263157894736842
4507002772_00060,17.263157894736842
4507002772_00070,11.928571428571429
4507002772_00080,17.263157894736842
4507002772_00090,17.263157894736842
4507002772_00100,17.263157894736842
4507002772_00110,17.263157894736842
4507002772_00120,17.263157894736842
4507002784_00010,7.294117647058823
4507002784_00020,7.294117647058823
4507002784_00030,7.294117647058823
4507002785_00010,4.074074074074074
4507002785_00020,4.074074074074074
4507002785_00030,4.074074074074074
4507002785_00040,4.074074074074074
4507002786_00010,3.0
4507002787_00010,6.0
4507002787_00020,6.0
4507002787_00030,6.0
4507002787_00040,6.0
4507002787_00050,6.0
4507002787_00060,6.0
4507002794_00010,9.041666666666666
4507002794_00020,9.041666666666666
4507002794_00030,9.041666666666666
4507002794_00040,9.041666666666666
4507002794_00050,9.041666666666666
4507002794_00060,9.041666666666666
4507002794_00070,9.041666666666666
4507002794_00080,9.041666666666666
4507002796_00010,5.642857142857143
4507002796_00020,5.642857142857143
4507002796_00030,5.642857142857143
4507002796_00040,5.642857142857143
4507002799_00010,1.3333333333333333
4507002800_00010,3.4285714285714284
4507002800_00020,3.4285714285714284
4507002800_00030,3.4285714285714284
4507002809_00010,6.047169811320755
4507002809_00020,5.90625
4507002815_00010,65.7127659574468
4507002815_00020,65.7127659574468
4507002815_00030,65.7127659574468
4507002815_00040,65.7127659574468
4507002815_00050,65.7127659574468
4507002815_00060,65.7127659574468
4507002815_00070,65.7127659574468
4507002815_00080,65.7127659574468
4507002815_00090,65.7127659574468
4507002815_00100,65.7127659574468
4507002815_00110,65.7127659574468
4507002815_00120,65.7127659574468
4507002815_00130,65.7127659574468
4507002815_00140,65.7127659574468
4507002815_00150,65.7127659574468
4507002815_00160,65.7127659574468
4507002815_00170,65.7127659574468
4507002816_00010,2.2777777777777777
4507002816_00020,2.7017543859649122
4507002820_00010,3.0
4507002823_00010,49.666666666666664
4507002823_00020,49.666666666666664
4507002823_00040,49.666666666666664
4507002826_00010,3.1379310344827585
4507002831_00010,9.7
4507002831_00020,9.7
4507002831_00030,9.7
4507002832_00010,1.0
4507002833_00010,1.0
4507002838_00010,65.625
4507002838_00020,65.625
4507002838_00030,65.625
4507002838_00040,65.625
4507002838_00050,65.625
4507002838_00060,65.625
4507002838_00070,65.625
4507002838_00080,65.625
4507002838_00090,65.625
4507002838_00100,65.625
4507002842_00020,6.5
4507002842_00050,6.5
4507002843_00010,65.625
4507002843_00030,65.625
4507002844_00010,3.5
4507002851_00010,4.65
4507002851_00020,4.65
4507002852_00010,29.12
4507002852_00020,29.12
4507002852_00030,29.12
4507002852_00040,29.12
4507002861_00010,6.648148148148148
4507002861_00020,6.648148148148148
4507002861_00030,6.648148148148148
4507002861_00040,6.648148148148148
4507002861_00050,6.648148148148148
4507002861_00060,6.648148148148148
4507002862_00010,1.3636363636363635
4507002863_00040,6.225352112676056
4507002863_00060,6.225352112676056
4507002863_00070,6.225352112676056
4507002864_00010,9.05
4507002864_00020,9.05
4507002864_00040,9.05
4507002864_00050,9.05
4507002864_00060,9.05
4507002864_00130,9.05
4507002864_00140,9.05
4507002864_00150,9.05
4507002864_00170,9.05
4507002864_00180,9.05
4507002864_00190,9.05
4507002864_00200,9.05
4507002864_00210,9.05
4507002873_00010,62.63636363636363
4507002877_00010,1.0
4507002879_00010,2.870967741935484
4507002879_00020,2.870967741935484
4507002879_00030,2.870967741935484
4507002879_00040,2.870967741935484
4507002879_00050,2.870967741935484
4507002879_00060,2.870967741935484
4507002883_00010,1.2307692307692308
4507002884_00010,3.4615384615384617
4507002885_00010,16.652173913043477
4507002885_00020,16.652173913043477
4507002885_00030,16.652173913043477
4507002886_00010,16.52173913043478
4507002886_00020,16.52173913043478
4507002886_00030,16.52173913043478
4507002886_00040,16.52173913043478
4507002886_00050,16.52173913043478
4507002886_00060,16.52173913043478
4507002886_00070,16.52173913043478
4507002886_00080,16.52173913043478
4507002887_00010,1.0
4507002890_00010,30.979591836734695
4507002890_00070,30.979591836734695
4507002891_00010,30.93877551020408
4507002891_00020,30.93877551020408
4507002891_00030,30.93877551020408
4507002891_00040,30.93877551020408
4507002891_00050,30.93877551020408
4507002891_00060,30.93877551020408
4507002891_00070,30.93877551020408
4507002891_00080,30.93877551020408
4507002891_00090,30.93877551020408
4507002891_00100,30.93877551020408
4507002891_00110,30.93877551020408
4507002891_00120,30.93877551020408
4507002891_00130,30.93877551020408
4507002891_00140,30.93877551020408
4507002891_00150,30.93877551020408
4507002891_00160,30.93877551020408
4507002891_00170,30.93877551020408
4507002891_00180,30.93877551020408
4507002891_00190,30.93877551020408
4507002891_00200,30.93877551020408
4507002891_00210,30.93877551020408
4507002891_00220,30.93877551020408
4507002891_00240,30.93877551020408
4507002891_00250,30.93877551020408
4507002891_00260,30.93877551020408
4507002891_00270,30.93877551020408
4507002891_00280,30.93877551020408
4507002891_00290,30.93877551020408
4507002891_00300,30.93877551020408
4507002891_00310,30.93877551020408
4507002891_00320,30.93877551020408
4507002891_00330,30.93877551020408
4507002891_00340,30.93877551020408
4507002891_00350,30.93877551020408
4507002892_00030,2.75
4507002895_00010,3.2666666666666666
4507002896_00010,3.2666666666666666
4507002899_00010,57.21818181818182
4507002902_00010,3.4871794871794872
4507002903_00010,3.4871794871794872
4507002904_00010,3.358974358974359
4507002907_00010,3.4871794871794872
4507002909_00010,3.2
4507002911_00010,4.267857142857143
4507002912_00010,3.2
4507002914_00010,8.339285714285714
4507002914_00020,8.339285714285714
4507002914_00030,8.339285714285714
4507002915_00010,9.491525423728813
4507002915_00030,9.64406779661017
4507002915_00040,9.64406779661017
4507002915_00060,9.491525423728813
4507002916_00010,5.367647058823529
4507002920_00010,1.8181818181818181
4507002921_00010,5.333333333333333
4507002923_00010,5.3076923076923075
4507002925_00010,18.4
4507002925_00020,18.4
4507002931_00010,18.3
4507002931_00020,18.3
4507002931_00030,18.3
4507002934_00010,18.15
4507002936_00010,8.782608695652174
4507002936_00020,8.782608695652174
4507002937_00010,2.9696969696969697
4507002938_00010,1.1111111111111112
4507002940_00010,1.8181818181818181
4507002941_00010,6.675
4507002942_00010,6.675
4507002943_00010,6.675
4507002945_00010,6.675
4507002946_00010,6.675
4507002947_00010,6.675
4507002948_00010,2.033333333333333
4507002948_00020,2.033333333333333
4507002948_00030,2.033333333333333
4507002953_00010,3.3846153846153846
4507002954_00010,1.7727272727272727
4507002955_00010,6.675
4507002956_00010,6.675
4507002964_00010,2.6842105263157894
4507002964_00020,2.6842105263157894
4507002964_00030,2.6842105263157894
4507002968_00010,28.96
4507002968_00020,28.96
4507002968_00030,28.96
4507002968_00040,28.96
4507002968_00050,28.96
4507002968_00060,28.96
4507002968_00070,28.96
4507002968_00080,28.96
4507002970_00010,6.964912280701754
4507002971_00010,13.547619047619047
4507002971_00020,13.547619047619047
4507002971_00030,13.547619047619047
4507002971_00040,13.547619047619047
4507002971_00050,13.547619047619047
4507002971_00060,13.547619047619047
4507002971_00070,13.547619047619047
4507002971_00080,13.547619047619047
4507002971_00090,13.547619047619047
4507002971_00100,13.547619047619047
4507002971_00110,13.547619047619047
4507002971_00120,13.547619047619047
4507002972_00020,65.52127659574468
4507002972_00070,65.52127659574468
4507002977_00050,62.36666666666667
4507002978_00010,3.4545454545454546
4507002978_00020,3.4545454545454546
4507002978_00030,3.4545454545454546
4507002979_00010,2.375
4507002983_00010,2.0
4507002983_00020,2.0
4507002987_00010,1.6590909090909092
4507002994_00010,4.0
4507002996_00010,1.0
4507002997_00020,57.19090909090909
4507002997_00050,65.5
4507002997_00070,65.5
4507002997_00090,57.19090909090909
4507002997_00160,57.19090909090909
4507002997_00390,57.19090909090909
4507002997_00420,65.5
4507002997_00430,65.5
4507002998_00010,1.7555555555555555
4507003002_00010,1.3333333333333333
4507003004_00010,5.17948717948718
4507003005_00010,57.11818181818182
4507003008_00010,13.261904761904763
4507003008_00020,13.261904761904763
4507003009_00010,1.0
4507003059_00010,29.833333333333332
4507003060_00010,49.07142857142857
4507003060_00020,49.07142857142857
4507003060_00030,49.07142857142857
4507003060_00040,49.07142857142857
4507003060_00050,49.07142857142857
4507003060_00060,49.07142857142857
4507003060_00070,49.07142857142857
4507003060_00080,49.07142857142857
4507003060_00090,49.07142857142857
4507003060_00100,49.07142857142857
4507003060_00110,49.07142857142857
4507003060_00120,49.07142857142857
4507003060_00130,49.07142857142857
4507003060_00140,49.07142857142857
4507003060_00150,49.07142857142857
4507003060_00160,49.07142857142857
4507003060_00170,49.07142857142857
4507003060_00180,49.07142857142857
4507003061_00010,66.74468085106383
4507003061_00020,66.74468085106383
4507003061_00030,66.74468085106383
4507003063_00010,66.74468085106383
4507003063_00020,66.74468085106383
4507003065_00010,66.74468085106383
4507003065_00020,66.74468085106383
4507003065_00030,66.74468085106383
4507003065_00040,66.74468085106383
4507003065_00050,66.74468085106383
4507003066_00010,26.987654320987655
4507003066_00020,26.987654320987655
4507003066_00030,26.987654320987655
4507003066_00040,26.987654320987655
4507003066_00050,26.987654320987655
4507003066_00060,26.987654320987655
4507003066_00070,26.987654320987655
4507003066_00080,26.987654320987655
4507003066_00090,26.987654320987655
4507003066_00100,26.987654320987655
4507003066_00120,26.987654320987655
4507003066_00140,26.987654320987655
4507003066_00170,26.987654320987655
4507003066_00180,26.987654320987655
4507003066_00190,26.987654320987655
4507003066_00200,26.987654320987655
4507003066_00210,26.987654320987655
4507003066_00220,26.987654320987655
4507003068_00010,15.633802816901408
4507003068_00020,15.633802816901408
4507003068_00030,15.633802816901408
4507003068_00040,15.633802816901408
4507003068_00050,15.633802816901408
4507003068_00060,15.633802816901408
4507003068_00070,15.633802816901408
4507003068_00080,15.633802816901408
4507003068_00090,15.633802816901408
4507003068_00100,15.633802816901408
4507003068_00120,15.633802816901408
4507003070_00010,35.84146341463415
4507003070_00020,35.84146341463415
4507003070_00030,35.84146341463415
4507003070_00040,35.84146341463415
4507003070_00050,35.84146341463415
4507003070_00060,35.84146341463415
4507003070_00070,35.84146341463415
4507003070_00080,35.84146341463415
4507003070_00090,35.84146341463415
4507003070_00100,35.84146341463415
4507003070_00110,35.84146341463415
4507003070_00120,35.84146341463415
4507003070_00130,35.84146341463415
4507003070_00140,35.84146341463415
4507003070_00150,35.84146341463415
4507003070_00160,35.84146341463415
4507003070_00170,35.84146341463415
4507003070_00190,35.84146341463415
4507003070_00210,35.84146341463415
4507003070_00220,35.84146341463415
4507003070_00230,35.84146341463415
4507003070_00240,37.64150943396226
4507003070_00250,35.84146341463415
4507003070_00260,35.84146341463415
4507003070_00270,35.84146341463415
4507003070_00280,35.84146341463415
4507003070_00290,37.86516853932584
4507003070_00300,35.84146341463415
4507003070_00310,35.84146341463415
4507003070_00320,35.84146341463415
4507003070_00330,35.84146341463415
4507003070_00340,35.84146341463415
4507003071_00010,3.0625
4507003072_00010,45.205882352941174
4507003072_00020,45.205882352941174
4507003072_00030,45.205882352941174
4507003072_00040,45.205882352941174
4507003072_00050,45.205882352941174
4507003072_00060,45.205882352941174
4507003072_00070,45.205882352941174
4507003072_00080,45.205882352941174
4507003072_00090,45.205882352941174
4507003072_00100,45.205882352941174
4507003072_00110,45.205882352941174
4507003072_00120,45.205882352941174
4507003072_00130,45.205882352941174
4507003072_00140,45.205882352941174
4507003072_00150,45.205882352941174
4507003072_00160,45.205882352941174
4507003072_00170,45.205882352941174
4507003072_00180,45.205882352941174
4507003072_00190,45.205882352941174
4507003072_00200,45.205882352941174
4507003072_00210,45.205882352941174
4507003072_00220,45.205882352941174
4507003072_00230,45.205882352941174
4507003072_00240,45.205882352941174
4507003072_00250,45.205882352941174
4507003072_00260,45.205882352941174
4507003072_00270,45.205882352941174
4507003072_00280,45.205882352941174
4507003072_00290,45.205882352941174
4507003072_00300,45.205882352941174
4507003072_00310,45.205882352941174
4507003072_00320,45.205882352941174
4507003072_00330,45.205882352941174
4507003072_00340,45.205882352941174
4507003072_00350,45.205882352941174
4507003072_00360,45.205882352941174
4507003072_00370,45.205882352941174
4507003072_00390,45.205882352941174
4507003072_00410,45.205882352941174
4507003072_00420,45.205882352941174
4507003072_00430,45.205882352941174
4507003072_00440,45.205882352941174
4507003072_00450,45.205882352941174
4507003072_00460,45.205882352941174
4507003073_00010,5.28
4507003073_00020,5.28
4507003073_00030,5.28
4507003074_00010,40.10526315789474
4507003074_00020,40.10526315789474
4507003074_00030,40.10526315789474
4507003074_00040,40.10526315789474
4507003074_00050,40.10526315789474
4507003074_00060,40.10526315789474
4507003074_00080,40.10526315789474
4507003074_00090,40.10526315789474
4507003074_00100,40.10526315789474
4507003074_00110,40.10526315789474
4507003074_00120,40.10526315789474
4507003074_00130,40.10526315789474
4507003074_00140,40.10526315789474
4507003074_00150,40.10526315789474
4507003074_00170,40.10526315789474
4507003074_00190,40.10526315789474
4507003074_00200,40.88
4507003075_00010,35.015151515151516
4507003075_00020,35.015151515151516
4507003075_00030,35.015151515151516
4507003075_00040,35.015151515151516
4507003075_00050,35.015151515151516
4507003075_00060,35.015151515151516
4507003075_00070,35.015151515151516
4507003075_00080,35.015151515151516
4507003075_00090,35.015151515151516
4507003075_00100,35.015151515151516
4507003075_00110,35.015151515151516
4507003075_00120,35.015151515151516
4507003075_00130,35.015151515151516
4507003075_00150,35.015151515151516
4507003075_00160,35.015151515151516
4507003075_00170,35.015151515151516
4507003075_00180,35.015151515151516
4507003076_00270,21.09090909090909
4507003078_00010,4.8125
4507003078_00020,4.8125
4507003078_00030,4.8125
4507003078_00040,4.8125
4507003079_00010,10.7
4507003079_00030,10.7
4507003079_00040,10.7
4507003079_00050,10.7
4507003079_00060,10.7
4507003079_00070,10.7
4507003080_00010,3.2222222222222223
4507003086_00010,1.0
4507003103_00010,12.73913043478261
4507003103_00020,12.73913043478261
4507003103_00030,12.73913043478261
4507003103_00040,12.73913043478261
4507003103_00050,12.73913043478261
4507003103_00060,12.73913043478261
4507003103_00070,12.73913043478261
4507003117_00010,3.0689655172413794
4507003118_00010,3.2413793103448274
4507003127_00010,3.0689655172413794
4507003128_00010,50.392857142857146
4507003129_00010,21.941176470588236
4507003130_00010,6.891891891891892
4507003131_00010,50.392857142857146
4507003131_00020,50.392857142857146
4507003131_00030,50.392857142857146
4507003131_00040,50.392857142857146
4507003131_00050,50.392857142857146
4507003132_00010,2.6724137931034484
4507003132_00020,2.6724137931034484
4507003133_00010,12.026315789473685
4507003133_00020,12.026315789473685
4507003133_00030,12.026315789473685
4507003133_00040,12.026315789473685
4507003133_00050,12.236842105263158
4507003133_00060,12.236842105263158
4507003133_00070,12.026315789473685
4507003133_00080,12.026315789473685
4507003133_00090,12.236842105263158
4507003133_00100,12.236842105263158
4507003133_00120,12.026315789473685
4507003133_00130,12.026315789473685
4507003133_00140,12.236842105263158
4507003133_00150,12.026315789473685
4507003133_00160,12.026315789473685
4507003133_00170,12.236842105263158
4507003133_00180,12.026315789473685
4507003133_00190,12.236842105263158
4507003133_00200,12.026315789473685
4507003135_00010,50.392857142857146
4507003135_00030,49.07142857142857
4507003135_00040,49.07142857142857
4507003137_00010,29.791666666666668
4507003138_00010,29.791666666666668
4507003138_00020,29.791666666666668
4507003138_00030,29.791666666666668
4507003142_00010,6.660377358490566
4507003142_00020,6.660377358490566
4507003142_00030,6.660377358490566
4507003142_00040,6.660377358490566
4507003142_00050,6.660377358490566
4507003142_00060,6.660377358490566
4507003142_00070,6.660377358490566
4507003143_00010,1.0
4507003145_00010,6.085714285714285
4507003146_00010,2.0
4507003149_00010,2.4545454545454546
4507003150_00010,6.076190476190476
4507003153_00010,5.46067415730337
4507003157_00010,1.0
4507003161_00010,8.842105263157896
4507003161_00020,8.842105263157896
4507003171_00010,16.818181818181817
4507003171_00020,16.818181818181817
4507003171_00030,16.818181818181817
4507003171_00040,16.818181818181817
4507003171_00050,16.818181818181817
4507003172_00010,6.641025641025641
4507003174_00010,16.763636363636362
4507003175_00010,66.53191489361703
4507003175_00020,66.53191489361703
4507003175_00030,66.53191489361703
4507003175_00040,66.53191489361703
4507003175_00050,66.53191489361703
4507003175_00060,66.53191489361703
4507003175_00070,66.53191489361703
4507003175_00080,66.53191489361703
4507003177_00010,4.0519480519480515
4507003177_00020,4.0519480519480515
4507003177_00030,4.0519480519480515
4507003178_00010,66.53191489361703
4507003178_00020,63.90721649484536
4507003179_00010,1.0
4507003182_00010,2.64
4507003183_00010,2.6
4507003186_00010,10.0
4507003186_00020,10.0
4507003186_00030,10.0
4507003186_00040,10.0
4507003186_00050,10.0
4507003187_00010,1.875
4507003187_00020,1.875
4507003189_00010,19.05263157894737
4507003190_00010,1.0833333333333333
4507003191_00010,19.0
4507003191_00020,19.0
4507003191_00030,19.0
4507003192_00010,3.9767441860465116
4507003193_00010,18.842105263157894
4507003193_00020,18.842105263157894
4507003193_00030,18.842105263157894
4507003194_00010,18.68421052631579
4507003194_00020,18.68421052631579
4507003194_00030,18.68421052631579
4507003194_00040,18.68421052631579
4507003198_00010,18.473684210526315
4507003198_00020,18.473684210526315
4507003198_00030,18.473684210526315
4507003199_00010,18.31578947368421
4507003199_00020,18.31578947368421
4507003201_00010,3.111111111111111
4507003201_00020,3.111111111111111
4507003204_00010,4.666666666666667
4507003211_00010,4.641025641025641
4507003214_00010,4.615384615384615
4507003222_00010,1.0
4507003225_00010,49.274193548387096
4507003226_00010,1.3571428571428572
4507003227_00010,19.9375
4507003227_00020,19.9375
4507003227_00030,19.9375
4507003227_00040,19.9375
4507003227_00050,19.9375
4507003227_00060,19.9375
4507003227_00070,19.9375
4507003227_00080,19.9375
4507003227_00090,19.9375
4507003227_00100,19.9375
4507003227_00110,19.9375
4507003227_00120,19.9375
4507003227_00130,19.9375
4507003227_00140,19.9375
4507003227_00150,19.9375
4507003227_00160,19.9375
4507003227_00170,19.9375
4507003227_00180,19.9375
4507003227_00190,19.9375
4507003227_00200,19.392156862745097
4507003227_00210,19.392156862745097
4507003227_00220,18.980392156862745
4507003227_00230,18.980392156862745
4507003228_00010,2.1052631578947367
4507003228_00020,2.1578947368421053
4507003229_00010,4.090909090909091
4507003229_00020,4.090909090909091
4507003232_00010,2.953488372093023
4507003232_00020,2.953488372093023
4507003232_00030,2.953488372093023
4507003232_00040,2.953488372093023
4507003234_00010,5.0
4507003235_00010,6.923076923076923
4507003235_00020,6.923076923076923
4507003236_00020,1.1538461538461537
4507003237_00010,1.875
4507003237_00020,1.875
4507003243_00070,11.8
4507003243_00190,11.424242424242424
4507003243_00200,11.424242424242424
4507003244_00010,1.8181818181818181
4507003244_00020,1.8181818181818181
4507003245_00010,1.0
4507003246_00010,3.4285714285714284
4507003246_00020,3.4285714285714284
4507003249_00010,1.0
4507003250_00010,8.326086956521738
4507003250_00020,8.326086956521738
4507003250_00040,8.326086956521738
4507003250_00060,6.04
4507003259_00010,2.6944444444444446
4507003259_00020,2.6944444444444446
4507003259_00030,2.6944444444444446
4507003259_00040,2.6944444444444446
4507003260_00010,1.6363636363636365
4507003261_00010,1.75
4507003263_00010,5.0
4507003263_00020,5.0
4507003266_00010,4.6
4507003266_00020,4.6
4507003266_00030,4.6
4507003267_00140,6.761904761904762
4507003268_00010,4.0
4507003268_00020,4.0
4507003268_00030,4.0
4507003268_00040,4.0
4507003270_00010,2.90625
4507003274_00010,63.40677966101695
4507003276_00010,2.7450980392156863
4507003276_00020,2.7450980392156863
4507003276_00030,2.7450980392156863
4507003276_00040,2.7450980392156863
4507003278_00010,12.384615384615385
4507003278_00040,12.384615384615385
4507003278_00050,12.384615384615385
4507003278_00080,12.384615384615385
4507003278_00090,12.384615384615385
4507003278_00100,12.384615384615385
4507003278_00110,12.384615384615385
4507003278_00120,12.384615384615385
4507003278_00130,12.384615384615385
4507003278_00140,12.384615384615385
4507003278_00150,12.48
4507003279_00010,57.63302752293578
4507003279_00030,57.63302752293578
4507003279_00040,57.63302752293578
4507003281_00010,5.157894736842105
4507003281_00020,5.157894736842105
4507003281_00030,5.157894736842105
4507003281_00040,5.157894736842105
4507003281_00050,5.157894736842105
4507003283_00010,5.769230769230769
4507003283_00020,5.769230769230769
4507003284_00030,5.769230769230769
4507003285_00010,8.866666666666667
4507003286_00010,14.16
4507003286_00020,14.16
4507003286_00030,14.16
4507003286_00040,14.16
4507003286_00050,14.16
4507003286_00060,14.16
4507003286_00070,14.16
4507003286_00080,14.16
4507003286_00090,14.16
4507003286_00100,14.16
4507003287_00030,6.309859154929577
4507003289_00020,5.66
4507003289_00030,5.66
4507003290_00010,6.0
4507003290_00020,6.0
4507003290_00030,6.0
4507003290_00040,6.0
4507003291_00010,7.855555555555555
4507003291_00020,5.809523809523809
4507003291_00030,5.809523809523809
4507003291_00040,5.809523809523809
4507003291_00050,5.809523809523809
4507003291_00060,5.809523809523809
4507003291_00070,5.809523809523809
4507003291_00080,5.809523809523809
4507003293_00010,6.871794871794871
4507003293_00080,6.871794871794871
4507003293_00090,6.871794871794871
4507003294_00010,6.794871794871795
4507003294_00020,6.794871794871795
4507003294_00030,6.794871794871795
4507003294_00070,6.76
4507003295_00020,5.386363636363637
4507003295_00030,3.9444444444444446
4507003295_00040,3.9444444444444446
4507003298_00010,3.8333333333333335
4507003298_00020,3.8333333333333335
4507003299_00030,2.0
4507003299_00040,2.0
